timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673579883911,277,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-33,text,true,,947,125,100,100,http://www.banglapuzzle.com/,277,0,0
1673579884188,2105,All_Pages-1,200,OK,BanglaPuzzle_Users 1-33,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1843,0,0
1673579883441,2880,All_Pages,200,OK,BanglaPuzzle_Users 1-46,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,325,0,0
1673579883441,325,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-46,text,true,,947,125,100,100,http://www.banglapuzzle.com/,325,0,0
1673579883766,2555,All_Pages-1,200,OK,BanglaPuzzle_Users 1-46,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2299,0,0
1673579884400,2004,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-92,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,285,0,0
1673579884400,285,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-92,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,285,0,0
1673579884685,1719,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-92,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1717,0,0
1673579883449,2958,All_Pages,200,OK,BanglaPuzzle_Users 1-49,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,318,0,0
1673579883449,318,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-49,text,true,,947,125,100,100,http://www.banglapuzzle.com/,318,0,0
1673579883767,2640,All_Pages-1,200,OK,BanglaPuzzle_Users 1-49,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2382,0,0
1673579883831,2578,Products,200,OK,BanglaPuzzle_Users 1-32,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,272,0,0
1673579883831,272,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-32,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,272,0,0
1673579884103,2306,Products-1,200,OK,BanglaPuzzle_Users 1-32,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2304,0,0
1673579884285,2133,News,200,OK,BanglaPuzzle_Users 1-48,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,326,0,0
1673579884285,326,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-48,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,326,0,0
1673579884611,1807,News-1,200,OK,BanglaPuzzle_Users 1-48,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1805,0,0
1673579884020,2418,All_Pages,200,OK,BanglaPuzzle_Users 1-9,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,288,0,0
1673579884020,288,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-9,text,true,,947,125,100,100,http://www.banglapuzzle.com/,288,0,0
1673579884308,2130,All_Pages-1,200,OK,BanglaPuzzle_Users 1-9,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1847,0,0
1673579884216,2268,All_Pages,200,OK,BanglaPuzzle_Users 1-26,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,336,0,0
1673579884216,336,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-26,text,true,,947,125,100,100,http://www.banglapuzzle.com/,336,0,0
1673579884552,1932,All_Pages-1,200,OK,BanglaPuzzle_Users 1-26,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1680,0,0
1673579883767,2774,Products,200,OK,BanglaPuzzle_Users 1-56,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,281,0,0
1673579883767,281,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-56,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,281,0,0
1673579884048,2493,Products-1,200,OK,BanglaPuzzle_Users 1-56,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2491,0,0
1673579883979,2593,News,200,OK,BanglaPuzzle_Users 1-29,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,293,0,0
1673579883979,293,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-29,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,293,0,0
1673579884272,2300,News-1,200,OK,BanglaPuzzle_Users 1-29,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2297,0,0
1673579884243,2331,All_Pages,200,OK,BanglaPuzzle_Users 1-20,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,338,0,0
1673579884243,338,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-20,text,true,,947,125,100,100,http://www.banglapuzzle.com/,338,0,0
1673579884581,1993,All_Pages-1,200,OK,BanglaPuzzle_Users 1-20,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1735,0,0
1673579884586,2037,News,200,OK,BanglaPuzzle_Users 1-86,text,true,,38418,258,100,100,https://www.banglapuzzle.com/news,332,0,0
1673579884586,332,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-86,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,332,0,0
1673579884918,1705,News-1,200,OK,BanglaPuzzle_Users 1-86,text,true,,37467,129,100,100,https://www.banglapuzzle.com/news,1703,0,0
1673579884048,2586,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-96,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,260,0,0
1673579884048,260,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-96,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,260,0,0
1673579884308,2326,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-96,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2324,0,0
1673579883902,2751,Products,200,OK,BanglaPuzzle_Users 1-55,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,294,0,0
1673579883902,294,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-55,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,294,0,0
1673579884196,2457,Products-1,200,OK,BanglaPuzzle_Users 1-55,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2455,0,0
1673579883667,2999,All_Pages,200,OK,BanglaPuzzle_Users 1-75,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,311,0,0
1673579883667,311,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-75,text,true,,947,125,100,100,http://www.banglapuzzle.com/,311,0,0
1673579883978,2688,All_Pages-1,200,OK,BanglaPuzzle_Users 1-75,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2421,0,0
1673579884728,1939,News,200,OK,BanglaPuzzle_Users 1-14,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,266,0,0
1673579884728,266,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-14,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,266,0,0
1673579884994,1673,News-1,200,OK,BanglaPuzzle_Users 1-14,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1670,0,0
1673579883889,2800,All_Pages,200,OK,BanglaPuzzle_Users 1-7,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,259,0,0
1673579883889,259,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-7,text,true,,947,125,100,100,http://www.banglapuzzle.com/,259,0,0
1673579884148,2541,All_Pages-1,200,OK,BanglaPuzzle_Users 1-7,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2282,0,0
1673579884583,2116,Products,200,OK,BanglaPuzzle_Users 1-91,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,325,0,0
1673579884583,325,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-91,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,325,0,0
1673579884908,1791,Products-1,200,OK,BanglaPuzzle_Users 1-91,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1789,0,0
1673579884435,2284,News,200,OK,BanglaPuzzle_Users 1-95,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,293,0,0
1673579884435,293,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-95,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,293,0,0
1673579884728,1991,News-1,200,OK,BanglaPuzzle_Users 1-95,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1989,0,0
1673579884332,2426,News,200,OK,BanglaPuzzle_Users 1-60,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,292,0,0
1673579884332,292,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-60,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,292,0,0
1673579884624,2134,News-1,200,OK,BanglaPuzzle_Users 1-60,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2122,0,0
1673579884422,2359,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-28,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,286,0,0
1673579884422,286,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-28,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,286,0,0
1673579884708,2073,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-28,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2072,0,0
1673579884455,2330,News,200,OK,BanglaPuzzle_Users 1-98,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,293,0,0
1673579884455,293,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-98,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,293,0,0
1673579884748,2037,News-1,200,OK,BanglaPuzzle_Users 1-98,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2035,0,0
1673579884813,1993,News,200,OK,BanglaPuzzle_Users 1-93,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,268,0,0
1673579884813,268,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-93,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,268,0,0
1673579885081,1725,News-1,200,OK,BanglaPuzzle_Users 1-93,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1723,0,0
1673579884464,2363,All_Pages,200,OK,BanglaPuzzle_Users 1-13,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,285,0,0
1673579884464,285,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-13,text,true,,947,125,100,100,http://www.banglapuzzle.com/,285,0,0
1673579884749,2078,All_Pages-1,200,OK,BanglaPuzzle_Users 1-13,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1818,0,0
1673579884747,2092,Products,200,OK,BanglaPuzzle_Users 1-12,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,270,0,0
1673579884747,270,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-12,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,270,0,0
1673579885017,1822,Products-1,200,OK,BanglaPuzzle_Users 1-12,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1816,0,0
1673579883945,2906,All_Pages,200,OK,BanglaPuzzle_Users 1-6,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,277,0,0
1673579883945,277,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-6,text,true,,947,125,100,100,http://www.banglapuzzle.com/,277,0,0
1673579884222,2629,All_Pages-1,200,OK,BanglaPuzzle_Users 1-6,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2364,0,0
1673579883955,2908,All_Pages,200,OK,BanglaPuzzle_Users 1-4,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,268,0,0
1673579883955,268,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-4,text,true,,947,125,100,100,http://www.banglapuzzle.com/,268,0,0
1673579884223,2640,All_Pages-1,200,OK,BanglaPuzzle_Users 1-4,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2366,0,0
1673579884655,2227,Products,200,OK,BanglaPuzzle_Users 1-78,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,264,0,0
1673579884655,264,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-78,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,264,0,0
1673579884919,1963,Products-1,200,OK,BanglaPuzzle_Users 1-78,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1954,0,0
1673579882479,4416,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-23,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,556,0,0
1673579882479,556,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-23,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,556,0,0
1673579883035,3860,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-23,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,3850,0,0
1673579884614,2294,News,200,OK,BanglaPuzzle_Users 1-67,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,295,0,0
1673579884614,295,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-67,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,295,0,0
1673579884909,1999,News-1,200,OK,BanglaPuzzle_Users 1-67,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1989,0,0
1673579884392,2537,All_Pages,200,OK,BanglaPuzzle_Users 1-18,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,289,0,0
1673579884392,289,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-18,text,true,,947,125,100,100,http://www.banglapuzzle.com/,289,0,0
1673579884681,2248,All_Pages-1,200,OK,BanglaPuzzle_Users 1-18,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1953,0,0
1673579884902,2039,News,200,OK,BanglaPuzzle_Users 1-73,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,260,0,0
1673579884902,260,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-73,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,260,0,0
1673579885162,1779,News-1,200,OK,BanglaPuzzle_Users 1-73,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1769,0,0
1673579884481,2489,All_Pages,200,OK,BanglaPuzzle_Users 1-22,text,true,,65472,250,100,100,https://www.banglapuzzle.com/,292,0,0
1673579884481,292,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-22,text,true,,947,125,100,100,http://www.banglapuzzle.com/,292,0,0
1673579884773,2197,All_Pages-1,200,OK,BanglaPuzzle_Users 1-22,text,true,,64525,125,100,100,https://www.banglapuzzle.com/,1863,0,0
1673579884699,2341,All_Pages,200,OK,BanglaPuzzle_Users 1-5,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,283,0,0
1673579884699,283,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-5,text,true,,947,125,100,100,http://www.banglapuzzle.com/,283,0,0
1673579884982,2058,All_Pages-1,200,OK,BanglaPuzzle_Users 1-5,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1750,0,0
1673579884708,2341,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-85,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,275,0,0
1673579884708,275,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-85,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,275,0,0
1673579884983,2066,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-85,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2060,0,0
1673579884762,2348,News,200,OK,BanglaPuzzle_Users 1-81,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,258,0,0
1673579884762,258,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-81,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,258,0,0
1673579885020,2090,News-1,200,OK,BanglaPuzzle_Users 1-81,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2080,0,0
1673579884671,2451,Products,200,OK,BanglaPuzzle_Users 1-42,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,273,0,0
1673579884671,273,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-42,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,273,0,0
1673579884944,2178,Products-1,200,OK,BanglaPuzzle_Users 1-42,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2169,0,0
1673579884681,2454,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-51,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,276,0,0
1673579884681,276,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-51,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,276,0,0
1673579884957,2178,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-51,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,2168,0,0
1673579884957,2199,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-54,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,259,0,0
1673579884957,259,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-54,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,259,0,0
1673579885216,1940,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-54,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,1931,0,0
1673579884604,2631,All_Pages,200,OK,BanglaPuzzle_Users 1-8,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,315,0,0
1673579884604,315,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-8,text,true,,947,125,100,100,http://www.banglapuzzle.com/,315,0,0
1673579884919,2316,All_Pages-1,200,OK,BanglaPuzzle_Users 1-8,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2025,0,0
1673579885143,2101,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-89,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,258,0,0
1673579885143,258,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-89,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,258,0,0
1673579885401,1843,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-89,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1837,0,0
1673579884410,2847,All_Pages,200,OK,BanglaPuzzle_Users 1-64,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,285,0,0
1673579884410,285,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-64,text,true,,947,125,100,100,http://www.banglapuzzle.com/,285,0,0
1673579884695,2562,All_Pages-1,200,OK,BanglaPuzzle_Users 1-64,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2286,0,0
1673579885010,2291,News,200,OK,BanglaPuzzle_Users 1-90,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,255,0,0
1673579885010,255,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-90,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,255,0,0
1673579885265,2036,News-1,200,OK,BanglaPuzzle_Users 1-90,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2026,0,0
1673579885191,2129,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-43,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,275,0,0
1673579885191,275,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-43,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,275,0,0
1673579885466,1854,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-43,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1848,0,0
1673579884774,2548,Products,200,OK,BanglaPuzzle_Users 1-34,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,280,0,0
1673579884774,280,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-34,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,280,0,0
1673579885054,2268,Products-1,200,OK,BanglaPuzzle_Users 1-34,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2250,0,0
1673579884538,2805,All_Pages,200,OK,BanglaPuzzle_Users 1-27,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,300,0,0
1673579884538,300,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-27,text,true,,947,125,100,100,http://www.banglapuzzle.com/,300,0,0
1673579884838,2505,All_Pages-1,200,OK,BanglaPuzzle_Users 1-27,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2221,0,0
1673579885017,2338,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-30,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,262,0,0
1673579885017,262,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-30,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,262,0,0
1673579885280,2075,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-30,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,2065,0,0
1673579883257,4151,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-94,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,358,0,0
1673579883257,358,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-94,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,358,0,0
1673579883615,3793,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-94,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,3758,0,0
1673579885224,2215,News,200,OK,BanglaPuzzle_Users 1-87,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,259,0,0
1673579885224,259,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-87,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,259,0,0
1673579885483,1956,News-1,200,OK,BanglaPuzzle_Users 1-87,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1943,0,0
1673579885114,2331,News,200,OK,BanglaPuzzle_Users 1-100,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,262,0,0
1673579885114,262,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-100,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,262,0,0
1673579885376,2069,News-1,200,OK,BanglaPuzzle_Users 1-100,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2066,0,0
1673579885067,2390,News,200,OK,BanglaPuzzle_Users 1-25,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,263,0,0
1673579885067,263,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-25,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,263,0,0
1673579885330,2127,News-1,200,OK,BanglaPuzzle_Users 1-25,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2118,0,0
1673579884909,2577,All_Pages,200,OK,BanglaPuzzle_Users 1-83,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,263,0,0
1673579884909,263,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-83,text,true,,947,125,100,100,http://www.banglapuzzle.com/,263,0,0
1673579885172,2314,All_Pages-1,200,OK,BanglaPuzzle_Users 1-83,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2005,0,0
1673579885484,2015,News,200,OK,BanglaPuzzle_Users 1-61,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,268,0,0
1673579885484,268,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-61,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,268,0,0
1673579885752,1747,News-1,200,OK,BanglaPuzzle_Users 1-61,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1738,0,0
1673579885310,2210,Products,200,OK,BanglaPuzzle_Users 1-69,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,263,0,0
1673579885310,263,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-69,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,263,0,0
1673579885573,1947,Products-1,200,OK,BanglaPuzzle_Users 1-69,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1937,0,0
1673579885588,1983,Products,200,OK,BanglaPuzzle_Users 1-15,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,270,0,0
1673579885588,270,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-15,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,270,0,0
1673579885858,1713,Products-1,200,OK,BanglaPuzzle_Users 1-15,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1704,0,0
1673579884624,2973,All_Pages,200,OK,BanglaPuzzle_Users 1-70,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,295,0,0
1673579884624,295,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-70,text,true,,947,125,100,100,http://www.banglapuzzle.com/,295,0,0
1673579884919,2678,All_Pages-1,200,OK,BanglaPuzzle_Users 1-70,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2348,0,0
1673579885103,2502,News,200,OK,BanglaPuzzle_Users 1-74,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,273,0,0
1673579885103,273,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-74,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,273,0,0
1673579885376,2229,News-1,200,OK,BanglaPuzzle_Users 1-74,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2221,0,0
1673579885182,2434,News,200,OK,BanglaPuzzle_Users 1-10,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,258,0,0
1673579885182,258,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-10,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,258,0,0
1673579885440,2176,News-1,200,OK,BanglaPuzzle_Users 1-10,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2167,0,0
1673579884984,2679,All_Pages,200,OK,BanglaPuzzle_Users 1-39,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,267,0,0
1673579884984,267,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-39,text,true,,947,125,100,100,http://www.banglapuzzle.com/,267,0,0
1673579885251,2412,All_Pages-1,200,OK,BanglaPuzzle_Users 1-39,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2125,0,0
1673579885591,2089,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-62,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,283,0,0
1673579885591,283,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-62,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,283,0,0
1673579885874,1806,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-62,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1800,0,0
1673579884919,2773,All_Pages,200,OK,BanglaPuzzle_Users 1-57,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,277,0,0
1673579884919,277,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-57,text,true,,947,125,100,100,http://www.banglapuzzle.com/,277,0,0
1673579885196,2496,All_Pages-1,200,OK,BanglaPuzzle_Users 1-57,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2214,0,0
1673579885439,2372,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-31,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,261,0,0
